2.0	1.21077e-13	1.269515e-08
5.0	3.02692e-13	1.267152e-08
10.0	6.05385e-13	1.263227e-08
20.0	1.21078e-12	1.255424e-08
50.0	3.02705e-12	1.232401e-08
100.0	6.05489e-12	1.1952779999999999e-08
200.0	1.7107769999999998e-11	1.2623320000000001e-08
300.0	2.94225e-11	1.0906890000000001e-08
400.0	4.4276e-11	1.00242e-08
500.0	6.16615e-11	9.4833e-09
600.0	8.161169999999999e-11	8.98752e-09
700.0	1.041594e-10	8.533820000000001e-09
800.0	1.293112e-10	8.11939e-09
900.0	1.5709e-10	7.74174e-09
1000.0	1.87548e-10	7.3986e-09
1100.0	2.207609e-10	7.08794e-09
1200.0	2.56649e-10	6.8080099999999995e-09
1300.0	2.953937e-10	6.5572600000000006e-09
1400.0	3.369145e-10	6.3344300000000004e-09
1500.0	3.8139439999999997e-10	6.22535e-09
1600.0	4.28753e-10	6.13515e-09
1700.0	4.79175e-10	6.06653e-09
1800.0	5.32579e-10	6.02653e-09
1900.0	5.8915e-10	6.09821e-09
2000.0	6.488950000000001e-10	6.1957e-09
2200.0	7.78386e-10	6.47225e-09
2400.0	9.21567e-10	6.86712e-09
2600.0	1.079659e-09	7.38906e-09
2800.0	1.2524139999999998e-09	8.02072e-09
3000.0	1.4417589999999999e-09	8.671789999999999e-09
3200.0	1.649557e-09	9.166409999999999e-09
3400.0	1.8750740000000003e-09	9.383630000000001e-09
3600.0	2.1210639999999997e-09	9.40968e-09
3800.0	2.387707e-09	9.42256e-09
4000.0	2.678646e-09	9.91685e-09
4500.0	3.203536e-09	1.169623e-08
5000.0	3.474578e-09	1.373036e-08
5500.0	3.855089e-09	1.623203e-08
6000.0	4.460266e-09	2.021915e-08
6500.0	5.569324e-09	2.5158119999999998e-08
7000.0	6.64522e-09	3.12918e-08
7500.0	7.78775e-09	3.89609e-08
8000.0	9.2153e-09	5.92695e-08
8500.0	1.098818e-08	7.65978e-08
9000.0	1.313646e-08	1.0648610000000001e-07
9500.0	1.569211e-08	9.17944e-08
10000.0	1.8662800000000002e-08	1.041081e-07
10500.0	2.181062e-08	1.21649e-07
11000.0	2.544696e-08	1.457338e-07
11500.0	3.015807e-08	2.123359e-07
12000.0	3.6603379999999996e-08	2.358821e-07
12500.0	4.553904e-08	2.121173e-07
13000.0	5.8005249999999996e-08	2.657176e-07
13500.0	7.557173000000001e-08	3.3087279e-07
14000.0	1.00619918e-07	4.0665601e-07
14500.0	1.3654600599999998e-07	4.8603292e-07
15000.0	1.8724165300000002e-07	5.177845e-07
15500.0	2.5380373100000004e-07	5.3989743e-07
16000.0	3.25559328e-07	5.3209476e-07
16500.0	3.58664549e-07	5.261644799999999e-07
17000.0	3.44911885e-07	5.3334963e-07
17500.0	3.27698786e-07	5.431312700000001e-07
18000.0	3.08104377e-07	5.371887599999999e-07
18500.0	2.8852625299999996e-07	5.134279100000001e-07
19000.0	2.67280356e-07	4.7097178000000004e-07
19500.0	2.2817387299999998e-07	4.0538871999999997e-07
20000.0	1.80741174e-07	3.9369581e-07
21000.0	1.09572257e-07	3.5467091e-07
22000.0	7.18472553e-08	2.9870628e-07
22500.0	6.00581057e-08	2.85182889e-07
23000.0	5.10808216e-08	2.7253557e-07
23500.0	4.40847652e-08	2.61023028e-07
24000.0	3.8519622e-08	2.4032418599999996e-07
24500.0	3.40128963e-08	2.21799147e-07
25000.0	3.0306107699999996e-08	2.05274155e-07
25500.0	2.67073885e-08	1.90661573e-07
26000.0	2.3696781e-08	1.7787485799999998e-07
26500.0	2.1157135899999997e-08	1.6647855e-07
27000.0	1.8995511200000003e-08	1.56560251e-07
27500.0	1.71408704e-08	1.4768562000000001e-07
28000.0	1.5538082299999998e-08	1.39767363e-07
28500.0	1.4143719699999999e-08	1.32718225e-07
29000.0	1.29233587e-08	1.2645198099999998e-07
29500.0	1.1849478700000001e-08	1.20794438e-07
30000.0	1.08996615e-08	1.1565942399999999e-07
